year,sex,age_group_5yr,income_level,region_code,region_name,district_code,person_years,patient_count,inpatient_episodes,death_within_28days
2023,1,40,4,47,경상북도,1,727.08,728,8,0
2023,1,40,4,47,경상북도,2,2689.69,2693,10,0
2023,1,40,4,47,경상북도,3,824.0,824,9,0
2023,1,40,4,48,경상남도,1,1569.06,1570,2,0
2023,1,40,4,48,경상남도,2,3517.19,3519,7,0
2023,1,40,4,48,경상남도,3,700.03,701,0,0
2023,1,40,4,50,제주특별자치도,2,1732.1,1735,2,1
2023,1,40,4,51,강원특별자치도,2,1585.51,1588,0,0
2023,1,40,4,51,강원특별자치도,3,638.0,638,3,0
2023,1,40,5,11,서울특별시,1,19990.44,20002,30,0
2023,1,40,5,26,부산광역시,1,4204.15,4205,14,0
2023,1,40,5,26,부산광역시,3,268.0,268,1,0
2023,1,40,5,27,대구광역시,1,2562.26,2564,11,0
2023,1,40,5,27,대구광역시,3,358.75,359,1,0
2023,1,40,5,28,인천광역시,1,4837.36,4844,10,0
2023,1,40,5,28,인천광역시,3,171.0,171,0,0
2023,1,40,5,29,광주광역시,1,1583.7,1584,1,0
2023,1,40,5,30,대전광역시,1,1851.54,1852,4,1
2023,1,40,5,31,울산광역시,1,1041.0,1041,12,0
2023,1,40,5,31,울산광역시,3,271.0,271,0,0
2023,1,40,5,36,세종특별자치시,1,504.0,504,1,0
2023,1,40,5,41,경기도,1,9777.32,9782,15,0
2023,1,40,5,41,경기도,2,15304.66,15313,36,1
2023,1,40,5,41,경기도,3,425.06,426,1,0
2023,1,40,5,43,충청북도,1,1131.85,1134,5,0
2023,1,40,5,43,충청북도,2,365.92,367,0,0
2023,1,40,5,43,충청북도,3,489.0,489,0,0
2023,1,40,5,44,충청남도,1,1076.33,1078,4,0
2023,1,40,5,44,충청남도,2,1453.19,1457,0,0
2023,1,40,5,44,충청남도,3,559.25,563,1,0
2023,1,40,5,45,전라북도,1,680.32,681,1,0
2023,1,40,5,45,전라북도,2,822.81,823,0,0
2023,1,40,5,45,전라북도,3,301.0,301,0,0
2023,1,40,5,46,전라남도,2,1060.98,1062,1,0
2023,1,40,5,46,전라남도,3,750.19,751,0,0
2023,1,40,5,47,경상북도,1,589.0,589,0,0
2023,1,40,5,47,경상북도,2,1766.02,1768,2,0
2023,1,40,5,47,경상북도,3,558.54,560,0,0
2023,1,40,5,48,경상남도,1,1111.54,1112,0,0
2023,1,40,5,48,경상남도,2,2259.47,2262,13,1
2023,1,40,5,48,경상남도,3,430.63,431,0,0
2023,1,40,5,50,제주특별자치도,2,1413.38,1414,0,0
2023,1,40,5,51,강원특별자치도,2,1332.65,1333,0,0
2023,1,40,5,51,강원특별자치도,3,446.0,446,0,0
2023,1,40,11,11,서울특별시,1,29319.66,29331,52,1
2023,1,40,11,26,부산광역시,1,11600.9,11607,28,0
2023,1,40,11,26,부산광역시,3,907.0,907,0,0
2023,1,40,11,27,대구광역시,1,8745.95,8750,18,0
2023,1,40,11,27,대구광역시,3,1484.35,1485,1,1
2023,1,40,11,28,인천광역시,1,11411.56,11416,34,0
2023,1,40,11,28,인천광역시,3,247.0,247,0,0
2023,1,40,11,29,광주광역시,1,6338.53,6340,24,0
2023,1,40,11,30,대전광역시,1,5473.58,5476,7,1
2023,1,40,11,31,울산광역시,1,2795.29,2796,15,0
2023,1,40,11,31,울산광역시,3,702.0,702,1,0
2023,1,40,11,36,세종특별자치시,1,1428.89,1430,2,1
2023,1,40,11,41,경기도,1,17616.86,17625,25,2
2023,1,40,11,41,경기도,2,32857.14,32875,46,1
2023,1,40,11,41,경기도,3,697.89,698,0,0
2023,1,40,11,43,충청북도,1,2955.55,2957,8,0
2023,1,40,11,43,충청북도,2,1140.12,1141,1,0
2023,1,40,11,43,충청북도,3,1213.58,1214,8,0
2023,1,40,11,44,충청남도,1,2113.17,2114,1,0
2023,1,40,11,44,충청남도,2,3195.8,3201,0,0
2023,1,40,11,44,충청남도,3,1240.97,1243,13,0
2023,1,40,11,45,전라북도,1,2723.02,2725,1,0
2023,1,40,11,45,전라북도,2,2990.82,2994,13,0
2023,1,40,11,45,전라북도,3,1100.31,1101,0,0
2023,1,40,11,46,전라남도,2,3739.46,3742,14,0
2023,1,40,11,46,전라남도,3,2641.56,2642,4,0
2023,1,40,11,47,경상북도,1,1425.53,1427,9,0
2023,1,40,11,47,경상북도,2,6040.59,6045,2,0
2023,1,40,11,47,경상북도,3,1619.81,1620,11,0
2023,1,40,11,48,경상남도,1,3486.58,3487,3,0
2023,1,40,11,48,경상남도,2,7813.0,7823,17,0
2023,1,40,11,48,경상남도,3,1354.28,1355,2,0
2023,1,40,11,50,제주특별자치도,2,3499.99,3501,8,0
2023,1,40,11,51,강원특별자치도,2,4181.63,4185,9,1
2023,1,40,11,51,강원특별자치도,3,1037.15,1039,1,0
2023,1,40,12,11,서울특별시,1,33711.27,33721,38,1
2023,1,40,12,26,부산광역시,1,15744.43,15754,30,0
2023,1,40,12,26,부산광역시,3,1309.0,1309,1,0
2023,1,40,12,27,대구광역시,1,10027.44,10031,11,1
2023,1,40,12,27,대구광역시,3,2258.45,2260,0,0
2023,1,40,12,28,인천광역시,1,16986.42,16996,43,1
2023,1,40,12,28,인천광역시,3,266.91,268,0,0
2023,1,40,12,29,광주광역시,1,7822.69,7825,4,0
2023,1,40,12,30,대전광역시,1,6963.52,6965,7,1
2023,1,40,12,31,울산광역시,1,4754.85,4757,9,1
2023,1,40,12,31,울산광역시,3,1066.64,1067,0,0
2023,1,40,12,36,세종특별자치시,1,2064.55,2066,1,0
2023,1,40,12,41,경기도,1,23063.37,23073,35,0
2023,1,40,12,41,경기도,2,46904.89,46924,66,4
2023,1,40,12,41,경기도,3,769.0,769,1,0
2023,1,40,12,43,충청북도,1,4259.71,4261,13,0
2023,1,40,12,43,충청북도,2,1582.9,1583,1,0
2023,1,40,12,43,충청북도,3,2059.93,2061,1,0
2023,1,40,12,44,충청남도,1,3515.4,3518,10,0
2023,1,40,12,44,충청남도,2,4834.32,4838,0,0
2023,1,40,12,44,충청남도,3,1542.87,1545,0,0
2023,1,40,12,45,전라북도,1,3121.0,3121,2,0
2023,1,40,12,45,전라북도,2,3511.26,3513,4,0
2023,1,40,12,45,전라북도,3,1245.0,1245,1,0
2023,1,40,12,46,전라남도,2,5109.69,5110,1,0
2023,1,40,12,46,전라남도,3,2874.74,2877,3,0
2023,1,40,12,47,경상북도,1,2238.0,2238,4,0
2023,1,40,12,47,경상북도,2,7960.98,7964,14,1
2023,1,40,12,47,경상북도,3,2029.15,2030,3,0
2023,1,40,12,48,경상남도,1,5631.74,5633,8,0
2023,1,40,12,48,경상남도,2,11564.62,11569,14,0
2023,1,40,12,48,경상남도,3,1657.47,1659,5,0
2023,1,40,12,50,제주특별자치도,2,3935.45,3938,2,0
2023,1,40,12,51,강원특별자치도,2,5231.58,5234,5,0
2023,1,40,12,51,강원특별자치도,3,1305.23,1307,1,0
2023,1,40,13,11,서울특별시,1,43616.97,43631,29,2
2023,1,40,13,26,부산광역시,1,18568.15,18575,11,0
2023,1,40,13,26,부산광역시,3,1548.0,1548,0,0
2023,1,40,13,27,대구광역시,1,11306.3,11310,10,1
2023,1,40,13,27,대구광역시,3,2572.0,2572,3,0
2023,1,40,13,28,인천광역시,1,21281.49,21286,35,1
2023,1,40,13,28,인천광역시,3,321.58,322,1,0
2023,1,40,13,29,광주광역시,1,8786.16,8787,9,0
2023,1,40,13,30,대전광역시,1,8449.2,8451,6,1
2023,1,40,13,31,울산광역시,1,6773.59,6775,23,0
2023,1,40,13,31,울산광역시,3,1559.1,1560,0,0
2023,1,40,13,36,세종특별자치시,1,3573.81,3575,8,0
2023,1,40,13,41,경기도,1,31228.79,31238,45,1
2023,1,40,13,41,경기도,2,59815.62,59830,72,0
2023,1,40,13,41,경기도,3,792.0,792,0,0
2023,1,40,13,43,충청북도,1,5758.58,5761,5,0
2023,1,40,13,43,충청북도,2,1958.55,1959,1,0
2023,1,40,13,43,충청북도,3,2645.55,2646,0,0
2023,1,40,13,44,충청남도,1,5071.42,5076,11,1
2023,1,40,13,44,충청남도,2,7268.42,7272,7,1
2023,1,40,13,44,충청남도,3,1831.38,1832,1,0
2023,1,40,13,45,전라북도,1,3869.44,3870,2,0
2023,1,40,13,45,전라북도,2,4165.09,4167,2,0
2023,1,40,13,45,전라북도,3,1326.91,1327,3,0
2023,1,40,13,46,전라남도,2,6414.01,6415,4,0
2023,1,40,13,46,전라남도,3,3189.0,3189,7,0
2023,1,40,13,47,경상북도,1,3348.2,3349,3,0
2023,1,40,13,47,경상북도,2,9211.08,9214,16,0
2023,1,40,13,47,경상북도,3,2202.22,2203,1,0
2023,1,40,13,48,경상남도,1,7146.32,7149,2,0
2023,1,40,13,48,경상남도,2,14184.99,14193,18,2
2023,1,40,13,48,경상남도,3,1837.0,1837,1,0
2023,1,40,13,50,제주특별자치도,2,4257.72,4259,3,0
2023,1,40,13,51,강원특별자치도,2,6347.72,6353,11,1
2023,1,40,13,51,강원특별자치도,3,1403.17,1404,0,0
2023,1,40,14,11,서울특별시,1,57781.74,57797,41,1
2023,1,40,14,26,부산광역시,1,18684.79,18691,15,3
2023,1,40,14,26,부산광역시,3,1562.0,1562,2,0
2023,1,40,14,27,대구광역시,1,11264.42,11265,14,0
2023,1,40,14,27,대구광역시,3,2358.28,2359,10,0
2023,1,40,14,28,인천광역시,1,23047.51,23051,24,0
2023,1,40,14,28,인천광역시,3,306.0,306,0,0
2023,1,40,14,29,광주광역시,1,9543.89,9547,8,2
2023,1,40,14,30,대전광역시,1,9547.16,9549,13,0
2023,1,40,14,31,울산광역시,1,9151.54,9154,6,0
2023,1,40,14,31,울산광역시,3,1765.0,1765,0,0
2023,1,40,14,36,세종특별자치시,1,5093.0,5093,3,0
2023,1,40,14,41,경기도,1,41324.32,41331,24,0
2023,1,40,14,41,경기도,2,69499.27,69512,85,3
2023,1,40,14,41,경기도,3,785.0,785,1,0
2023,1,40,14,43,충청북도,1,6785.98,6788,6,0
2023,1,40,14,43,충청북도,2,2088.35,2089,2,0
2023,1,40,14,43,충청북도,3,2823.83,2825,2,1
2023,1,40,14,44,충청남도,1,6427.7,6429,5,0
2023,1,40,14,44,충청남도,2,9737.82,9740,2,0
2023,1,40,14,44,충청남도,3,1899.29,1903,1,1
2023,1,40,14,45,전라북도,1,4225.01,4227,3,0
2023,1,40,14,45,전라북도,2,4469.93,4471,1,0
2023,1,40,14,45,전라북도,3,1381.0,1381,0,0
2023,1,40,14,46,전라남도,2,7072.07,7073,4,0
2023,1,40,14,46,전라남도,3,3141.47,3142,9,2
2023,1,40,14,47,경상북도,1,3889.92,3890,2,0
2023,1,40,14,47,경상북도,2,9641.92,9646,11,0
2023,1,40,14,47,경상북도,3,2251.0,2251,8,0
2023,1,40,14,48,경상남도,1,7651.27,7652,1,0
2023,1,40,14,48,경상남도,2,14184.17,14189,19,0
2023,1,40,14,48,경상남도,3,1710.77,1711,4,1
2023,1,40,14,50,제주특별자치도,2,3584.83,3588,1,1
2023,1,40,14,51,강원특별자치도,2,6817.82,6819,4,0
2023,1,40,14,51,강원특별자치도,3,1393.0,1393,0,0
2023,1,40,15,11,서울특별시,1,97199.48,97209,71,0
2023,1,40,15,26,부산광역시,1,15348.45,15356,18,1
2023,1,40,15,26,부산광역시,3,1047.0,1047,2,0
2023,1,40,15,27,대구광역시,1,9201.01,9202,9,0
2023,1,40,15,27,대구광역시,3,1155.0,1155,0,0
2023,1,40,15,28,인천광역시,1,17194.31,17197,20,0
2023,1,40,15,28,인천광역시,3,180.0,180,0,0
2023,1,40,15,29,광주광역시,1,7184.65,7185,13,1
2023,1,40,15,30,대전광역시,1,8354.58,8356,3,0
2023,1,40,15,31,울산광역시,1,6724.65,6728,13,0
2023,1,40,15,31,울산광역시,3,1216.3,1217,0,0
2023,1,40,15,36,세종특별자치시,1,4417.0,4417,6,0
2023,1,40,15,41,경기도,1,54883.08,54894,41,2
2023,1,40,15,41,경기도,2,62023.53,62035,44,1
2023,1,40,15,41,경기도,3,534.0,534,0,0
2023,1,40,15,43,충청북도,1,6234.26,6235,11,0
2023,1,40,15,43,충청북도,2,1179.0,1179,0,0
2023,1,40,15,43,충청북도,3,1472.0,1472,3,0
2023,1,40,15,44,충청남도,1,6359.28,6360,3,0
2023,1,40,15,44,충청남도,2,8661.02,8663,6,0
2023,1,40,15,44,충청남도,3,1107.98,1108,0,0
2023,1,40,15,45,전라북도,1,3058.31,3059,0,0
2023,1,40,15,45,전라북도,2,2522.0,2522,2,0
2023,1,40,15,45,전라북도,3,731.0,731,1,0
2023,1,40,15,46,전라남도,2,5861.82,5862,4,0
2023,1,40,15,46,전라남도,3,1763.64,1764,0,0
2023,1,40,15,47,경상북도,1,2820.39,2822,7,0
2023,1,40,15,47,경상북도,2,7038.39,7039,8,1
2023,1,40,15,47,경상북도,3,1445.72,1446,0,0
2023,1,40,15,48,경상남도,1,5278.42,5281,5,0
2023,1,40,15,48,경상남도,2,7516.76,7518,6,0
2023,1,40,15,48,경상남도,3,865.0,865,0,0
2023,1,40,15,50,제주특별자치도,2,2357.0,2357,0,0
2023,1,40,15,51,강원특별자치도,2,4171.13,4173,9,0
2023,1,40,15,51,강원특별자치도,3,791.0,791,1,0
2023,1,40,99,11,서울특별시,1,13511.07,13525,0,0
2023,1,40,99,26,부산광역시,1,5195.73,5205,0,0
2023,1,40,99,26,부산광역시,3,287.9,288,0,0
2023,1,40,99,27,대구광역시,1,3429.86,3434,0,0
2023,1,40,99,27,대구광역시,3,339.93,341,0,0
2023,1,40,99,28,인천광역시,1,4439.51,4446,0,0
2023,1,40,99,28,인천광역시,3,215.0,215,0,0
2023,1,40,99,29,광주광역시,1,1962.06,1966,0,0
2023,1,40,99,30,대전광역시,1,2246.62,2250,0,0
2023,1,40,99,31,울산광역시,1,1264.31,1267,0,0
2023,1,40,99,31,울산광역시,3,307.0,307,0,0
2023,1,40,99,36,세종특별자치시,1,1064.63,1065,0,0
2023,1,40,99,41,경기도,1,8158.23,8170,0,0
2023,1,40,99,41,경기도,2,14890.02,14906,0,0
2023,1,40,99,41,경기도,3,872.0,872,0,0
2023,1,40,99,43,충청북도,1,1223.12,1227,0,0
2023,1,40,99,43,충청북도,2,521.55,522,0,0
2023,1,40,99,43,충청북도,3,704.61,706,0,0
2023,1,40,99,44,충청남도,1,726.68,727,0,0
2023,1,40,99,44,충청남도,2,2560.27,2567,0,0
2023,1,40,99,44,충청남도,3,627.17,628,0,0
2023,1,40,99,45,전라북도,1,800.33,802,0,0
2023,1,40,99,45,전라북도,2,1164.05,1165,0,0
2023,1,40,99,45,전라북도,3,454.0,454,0,0
2023,1,40,99,46,전라남도,2,1613.26,1614,0,0
2023,1,40,99,46,전라남도,3,1175.36,1179,0,0
2023,1,40,99,47,경상북도,1,922.89,925,0,0
2023,1,40,99,47,경상북도,2,2153.77,2160,0,0
2023,1,40,99,47,경상북도,3,709.26,710,0,0
2023,1,40,99,48,경상남도,1,2905.74,2910,0,0
2023,1,40,99,48,경상남도,2,2639.79,2643,0,0
2023,1,40,99,48,경상남도,3,575.46,576,0,0
2023,1,40,99,50,제주특별자치도,2,1020.87,1022,0,0
2023,1,40,99,51,강원특별자치도,2,3168.57,3174,0,0
2023,1,40,99,51,강원특별자치도,3,2134.09,2138,0,0
2023,1,45,0,11,서울특별시,1,5712.97,5756,52,2
2023,1,45,0,26,부산광역시,1,3351.48,3379,75,3
2023,1,45,0,26,부산광역시,3,161.65,165,1,0
2023,1,45,0,27,대구광역시,1,2163.38,2178,92,1
2023,1,45,0,27,대구광역시,3,208.54,211,8,1
2023,1,45,0,28,인천광역시,1,2389.76,2410,63,0
2023,1,45,0,28,인천광역시,3,74.19,76,1,0
2023,1,45,0,29,광주광역시,1,1613.64,1625,43,0
2023,1,45,0,30,대전광역시,1,1277.16,1292,14,2
2023,1,45,0,31,울산광역시,1,475.83,483,2,1
2023,1,45,0,31,울산광역시,3,131.79,134,11,1
2023,1,45,0,36,세종특별자치시,1,124.74,125,11,0
2023,1,45,0,41,경기도,1,2036.06,2055,48,0
2023,1,45,0,41,경기도,2,3522.06,3547,81,1
2023,1,45,0,41,경기도,3,196.89,198,2,0
2023,1,45,0,43,충청북도,1,555.93,561,16,0
2023,1,45,0,43,충청북도,2,299.1,300,0,0
2023,1,45,0,43,충청북도,3,386.83,390,3,0
2023,1,45,0,44,충청남도,1,326.63,331,10,0
2023,1,45,0,44,충청남도,2,747.02,753,6,0
2023,1,45,0,44,충청남도,3,408.18,410,11,0
2023,1,45,0,45,전라북도,1,634.31,640,8,0
2023,1,45,0,45,전라북도,2,999.69,1011,13,0
2023,1,45,0,45,전라북도,3,386.36,389,11,0
2023,1,45,0,46,전라남도,2,860.32,865,21,0
2023,1,45,0,46,전라남도,3,944.22,953,5,1
2023,1,45,0,47,경상북도,1,501.33,504,5,0
2023,1,45,0,47,경상북도,2,1570.61,1585,35,2
2023,1,45,0,47,경상북도,3,508.83,513,13,0
2023,1,45,0,48,경상남도,1,628.07,636,25,0
2023,1,45,0,48,경상남도,2,1494.07,1506,34,0
2023,1,45,0,48,경상남도,3,514.99,519,29,0
2023,1,45,0,50,제주특별자치도,2,488.57,492,17,0
2023,1,45,0,51,강원특별자치도,2,924.59,934,28,0
2023,1,45,0,51,강원특별자치도,3,320.37,324,3,1
2023,1,45,1,11,서울특별시,1,14964.31,14994,37,0
2023,1,45,1,26,부산광역시,1,7330.1,7349,50,1
2023,1,45,1,26,부산광역시,3,529.27,530,0,0
2023,1,45,1,27,대구광역시,1,5185.08,5198,20,0
2023,1,45,1,27,대구광역시,3,674.18,676,1,0
2023,1,45,1,28,인천광역시,1,6417.48,6436,33,0
2023,1,45,1,28,인천광역시,3,177.34,178,0,0
2023,1,45,1,29,광주광역시,1,3696.92,3705,16,1
2023,1,45,1,30,대전광역시,1,3304.13,3309,18,0
2023,1,45,1,31,울산광역시,1,2034.02,2038,10,0
2023,1,45,1,31,울산광역시,3,558.54,560,2,0
2023,1,45,1,36,세종특별자치시,1,415.37,416,1,0
2023,1,45,1,41,경기도,1,8814.37,8827,25,3
2023,1,45,1,41,경기도,2,15403.92,15443,75,2
2023,1,45,1,41,경기도,3,545.97,546,0,0
2023,1,45,1,43,충청북도,1,1988.47,1994,4,0
2023,1,45,1,43,충청북도,2,974.85,976,0,0
2023,1,45,1,43,충청북도,3,1093.77,1095,9,0
2023,1,45,1,44,충청남도,1,1579.66,1583,8,0
2023,1,45,1,44,충청남도,2,2675.43,2683,20,0
2023,1,45,1,44,충청남도,3,1209.6,1212,7,0
2023,1,45,1,45,전라북도,1,1766.71,1769,3,1
2023,1,45,1,45,전라북도,2,2748.94,2754,9,0
2023,1,45,1,45,전라북도,3,980.91,982,2,0
2023,1,45,1,46,전라남도,2,3183.19,3189,11,0
2023,1,45,1,46,전라남도,3,3016.35,3022,16,2
2023,1,45,1,47,경상북도,1,1361.67,1363,6,0
2023,1,45,1,47,경상북도,2,4792.87,4807,16,1
2023,1,45,1,47,경상북도,3,1742.91,1750,7,1
2023,1,45,1,48,경상남도,1,2591.56,2599,2,0
2023,1,45,1,48,경상남도,2,5453.7,5472,29,1
2023,1,45,1,48,경상남도,3,1306.74,1308,5,1
2023,1,45,1,50,제주특별자치도,2,2248.46,2256,15,5
2023,1,45,1,51,강원특별자치도,2,2905.21,2909,19,0
2023,1,45,1,51,강원특별자치도,3,962.31,963,2,0
2023,1,45,2,11,서울특별시,1,18523.74,18560,86,2
2023,1,45,2,26,부산광역시,1,7384.87,7398,75,0
2023,1,45,2,26,부산광역시,3,517.44,518,1,0
2023,1,45,2,27,대구광역시,1,5310.47,5331,33,0
2023,1,45,2,27,대구광역시,3,725.06,727,2,0
2023,1,45,2,28,인천광역시,1,7566.0,7585,27,0
2023,1,45,2,28,인천광역시,3,187.0,187,0,0
2023,1,45,2,29,광주광역시,1,3940.05,3948,14,1
2023,1,45,2,30,대전광역시,1,3462.85,3473,17,1
2023,1,45,2,31,울산광역시,1,2108.69,2113,13,0
2023,1,45,2,31,울산광역시,3,606.19,607,1,0
2023,1,45,2,36,세종특별자치시,1,536.89,537,1,0
2023,1,45,2,41,경기도,1,10643.98,10663,45,0
2023,1,45,2,41,경기도,2,19086.38,19122,72,3
2023,1,45,2,41,경기도,3,581.16,584,1,0
2023,1,45,2,43,충청북도,1,2048.04,2053,4,0
2023,1,45,2,43,충청북도,2,865.04,867,1,0
2023,1,45,2,43,충청북도,3,1003.75,1008,2,0
2023,1,45,2,44,충청남도,1,1731.93,1737,6,1
2023,1,45,2,44,충청남도,2,2805.28,2810,4,0
2023,1,45,2,44,충청남도,3,1189.81,1190,2,0
2023,1,45,2,45,전라북도,1,1727.0,1730,12,0
2023,1,45,2,45,전라북도,2,2574.16,2579,6,0
2023,1,45,2,45,전라북도,3,1027.45,1031,11,1
2023,1,45,2,46,전라남도,2,3048.81,3059,10,0
2023,1,45,2,46,전라남도,3,2653.09,2660,7,0
2023,1,45,2,47,경상북도,1,1363.51,1367,2,0
2023,1,45,2,47,경상북도,2,4492.27,4501,29,4
2023,1,45,2,47,경상북도,3,1537.07,1539,9,1
2023,1,45,2,48,경상남도,1,2688.7,2690,10,0
2023,1,45,2,48,경상남도,2,5403.31,5412,9,0
2023,1,45,2,48,경상남도,3,1208.43,1213,9,0
2023,1,45,2,50,제주특별자치도,2,2310.5,2316,12,1
2023,1,45,2,51,강원특별자치도,2,2860.45,2870,13,0
2023,1,45,2,51,강원특별자치도,3,874.91,876,2,0
2023,1,45,3,11,서울특별시,1,19921.51,19942,62,3
2023,1,45,3,26,부산광역시,1,7062.83,7079,28,0
2023,1,45,3,26,부산광역시,3,577.0,577,1,0
2023,1,45,3,27,대구광역시,1,4746.53,4754,20,1
2023,1,45,3,27,대구광역시,3,675.0,675,0,0
2023,1,45,3,28,인천광역시,1,8228.88,8243,25,0
2023,1,45,3,28,인천광역시,3,202.0,202,0,0
2023,1,45,3,29,광주광역시,1,3320.85,3325,24,0
2023,1,45,3,30,대전광역시,1,3299.98,3303,3,0
2023,1,45,3,31,울산광역시,1,1661.11,1664,3,0
2023,1,45,3,31,울산광역시,3,489.54,490,0,0
2023,1,45,3,36,세종특별자치시,1,692.99,693,0,0
2023,1,45,3,41,경기도,1,12767.49,12781,41,1
2023,1,45,3,41,경기도,2,22947.02,22970,72,3
2023,1,45,3,41,경기도,3,562.0,562,0,0
2023,1,45,3,43,충청북도,1,1836.58,1838,5,0
2023,1,45,3,43,충청북도,2,694.62,696,6,0
2023,1,45,3,43,충청북도,3,911.92,913,1,0
2023,1,45,3,44,충청남도,1,1594.42,1596,16,1
2023,1,45,3,44,충청남도,2,2518.29,2521,5,0
2023,1,45,3,44,충청남도,3,1043.6,1045,4,0
2023,1,45,3,45,전라북도,1,1346.0,1346,2,0
2023,1,45,3,45,전라북도,2,1944.99,1948,10,1
2023,1,45,3,45,전라북도,3,745.44,746,1,0
2023,1,45,3,46,전라남도,2,2238.2,2240,12,0
2023,1,45,3,46,전라남도,3,1918.18,1922,4,0
2023,1,45,3,47,경상북도,1,1009.18,1010,2,0
2023,1,45,3,47,경상북도,2,3797.46,3800,6,1
2023,1,45,3,47,경상북도,3,1182.52,1183,1,0
2023,1,45,3,48,경상남도,1,2331.29,2334,6,0
2023,1,45,3,48,경상남도,2,4989.66,4996,25,2
2023,1,45,3,48,경상남도,3,1097.25,1101,1,0
2023,1,45,3,50,제주특별자치도,2,1971.58,1974,12,0
2023,1,45,3,51,강원특별자치도,2,2427.41,2430,1,0
2023,1,45,3,51,강원특별자치도,3,887.17,888,3,0
2023,1,45,4,11,서울특별시,1,19473.78,19490,85,2
2023,1,45,4,26,부산광역시,1,4925.07,4930,8,0
2023,1,45,4,26,부산광역시,3,363.38,365,0,0
2023,1,45,4,27,대구광역시,1,3311.52,3314,15,1
2023,1,45,4,27,대구광역시,3,562.0,562,2,0
2023,1,45,4,28,인천광역시,1,6150.86,6154,8,0
2023,1,45,4,28,인천광역시,3,213.0,213,1,0
2023,1,45,4,29,광주광역시,1,2307.71,2311,13,0
2023,1,45,4,30,대전광역시,1,2164.4,2167,1,0
2023,1,45,4,31,울산광역시,1,1262.21,1265,8,0
2023,1,45,4,31,울산광역시,3,431.48,432,3,0
2023,1,45,4,36,세종특별자치시,1,623.0,623,1,0
2023,1,45,4,41,경기도,1,12013.64,12029,43,0
2023,1,45,4,41,경기도,2,19641.44,19660,72,0
2023,1,45,4,41,경기도,3,516.03,517,0,0
2023,1,45,4,43,충청북도,1,1394.32,1396,1,0
2023,1,45,4,43,충청북도,2,537.08,538,0,0
2023,1,45,4,43,충청북도,3,839.6,841,3,1
2023,1,45,4,44,충청남도,1,1430.25,1431,3,0
2023,1,45,4,44,충청남도,2,2468.42,2471,3,0
2023,1,45,4,44,충청남도,3,826.25,827,2,0
2023,1,45,4,45,전라북도,1,896.6,897,11,0
2023,1,45,4,45,전라북도,2,1334.35,1337,4,0
2023,1,45,4,45,전라북도,3,548.26,549,1,0
2023,1,45,4,46,전라남도,2,1490.79,1493,3,0
2023,1,45,4,46,전라남도,3,1266.76,1267,0,0
2023,1,45,4,47,경상북도,1,649.37,651,0,0
2023,1,45,4,47,경상북도,2,2856.41,2859,16,1
2023,1,45,4,47,경상북도,3,851.0,851,8,0
2023,1,45,4,48,경상남도,1,1561.27,1564,7,0
2023,1,45,4,48,경상남도,2,3513.22,3518,6,0
2023,1,45,4,48,경상남도,3,750.25,751,2,0
2023,1,45,4,50,제주특별자치도,2,1710.32,1712,4,0
2023,1,45,4,51,강원특별자치도,2,1774.84,1778,2,0
2023,1,45,4,51,강원특별자치도,3,672.36,674,4,0
2023,1,45,5,11,서울특별시,1,19832.82,19853,50,1
2023,1,45,5,26,부산광역시,1,4379.04,4387,5,0
2023,1,45,5,26,부산광역시,3,281.0,281,0,0
2023,1,45,5,27,대구광역시,1,2996.11,2998,21,0
2023,1,45,5,27,대구광역시,3,440.82,441,0,0
2023,1,45,5,28,인천광역시,1,4888.0,4891,12,0
2023,1,45,5,28,인천광역시,3,203.0,203,1,0
2023,1,45,5,29,광주광역시,1,1810.6,1812,9,0
2023,1,45,5,30,대전광역시,1,2002.4,2004,1,0
2023,1,45,5,31,울산광역시,1,1077.37,1080,4,0
2023,1,45,5,31,울산광역시,3,361.23,362,0,0
2023,1,45,5,36,세종특별자치시,1,541.0,541,0,0
2023,1,45,5,41,경기도,1,10671.18,10677,14,0
2023,1,45,5,41,경기도,2,16829.11,16842,40,0
2023,1,45,5,41,경기도,3,527.76,528,1,0
2023,1,45,5,43,충청북도,1,1248.33,1249,1,0
2023,1,45,5,43,충청북도,2,425.56,427,0,0
2023,1,45,5,43,충청북도,3,573.91,575,0,0
2023,1,45,5,44,충청남도,1,1172.16,1175,1,0
2023,1,45,5,44,충청남도,2,1717.2,1718,1,0
2023,1,45,5,44,충청남도,3,696.2,697,2,0
2023,1,45,5,45,전라북도,1,813.25,814,1,0
2023,1,45,5,45,전라북도,2,1001.63,1002,0,0
2023,1,45,5,45,전라북도,3,487.0,487,0,0
2023,1,45,5,46,전라남도,2,1258.1,1259,1,1
2023,1,45,5,46,전라남도,3,1019.31,1020,2,0
2023,1,45,5,47,경상북도,1,647.0,647,0,0
2023,1,45,5,47,경상북도,2,2231.07,2232,12,0
2023,1,45,5,47,경상북도,3,732.69,733,0,0
2023,1,45,5,48,경상남도,1,1270.58,1271,2,0
2023,1,45,5,48,경상남도,2,2644.38,2647,11,0
2023,1,45,5,48,경상남도,3,589.29,590,2,0
2023,1,45,5,50,제주특별자치도,2,1669.43,1671,9,0
2023,1,45,5,51,강원특별자치도,2,1498.26,1499,2,0
2023,1,45,5,51,강원특별자치도,3,576.49,577,1,0
